sku_id,date,our_new_price,competitor_price_x,adjusted_price
SKU01072,2024-10-20,947.32,1237.19,947.32
SKU01072,2024-10-21,947.32,1249.66,947.32
SKU01072,2024-10-22,947.32,1284.12,947.32
SKU01072,2024-10-23,947.32,1162.39,947.32
SKU01072,2024-10-24,947.32,1186.34,947.32
SKU01072,2024-10-25,947.32,1177.08,947.32
SKU01072,2024-10-26,947.32,1153.32,947.32
SKU01072,2024-10-27,947.32,1197.53,947.32
SKU01072,2024-10-28,947.32,1174.07,947.32
SKU01072,2024-10-29,947.32,1207.11,947.32
SKU01072,2024-10-30,947.32,1096.67,947.32
SKU01072,2024-10-31,947.32,1191.11,947.32
SKU01072,2024-11-01,947.32,1273.51,947.32
SKU01072,2024-11-02,947.32,1282.9,947.32
SKU01072,2024-11-03,947.32,1277.11,947.32
SKU01072,2024-11-04,947.32,1229.44,947.32
SKU01072,2024-11-05,947.32,1319.54,947.32
SKU01072,2024-11-06,947.32,1230.13,947.32
SKU01072,2024-11-07,947.32,1266.74,947.32
SKU01072,2024-11-08,947.32,1231.75,947.32
SKU01072,2024-11-09,947.32,1255.63,947.32
SKU01072,2024-11-10,947.32,1267.53,947.32
SKU01072,2024-11-11,947.32,1192.88,947.32
SKU01072,2024-11-12,947.32,1161.03,947.32
SKU01072,2024-11-13,947.32,1268.3,947.32
SKU01072,2024-11-14,947.32,1211.62,947.32
SKU01072,2024-11-15,947.32,1216.51,947.32
SKU01072,2024-11-16,947.32,1118.57,947.32
SKU01072,2024-11-17,947.32,1235.32,947.32
SKU01072,2024-11-18,947.32,1207.82,947.32
SKU01072,2024-11-19,947.32,1265.44,947.32
SKU01072,2024-11-20,947.32,1214.61,947.32
SKU01072,2024-11-21,947.32,1135.49,947.32
SKU01072,2024-11-22,947.32,1245.08,947.32
SKU01072,2024-11-23,947.32,1228.67,947.32
SKU01072,2024-11-24,947.32,1276.73,947.32
SKU01072,2024-11-25,947.32,1229.37,947.32
SKU01072,2024-11-26,947.32,1253.9,947.32
SKU01072,2024-11-27,947.32,1309.82,947.32
SKU01072,2024-11-28,947.32,1128.05,947.32
SKU01072,2024-11-29,947.32,1229.63,947.32
SKU01072,2024-11-30,947.32,1171.62,947.32
SKU01072,2024-12-01,947.32,1155.47,947.32
SKU01072,2024-12-02,947.32,1255.17,947.32
SKU01072,2024-12-03,947.32,1160.34,947.32
SKU01072,2024-12-04,947.32,1242.25,947.32
SKU01072,2024-12-05,947.32,1276.41,947.32
SKU01072,2024-12-06,947.32,1265.63,947.32
SKU01072,2024-12-07,947.32,1289.6,947.32
SKU01072,2024-12-08,947.32,1094.87,947.32
SKU01072,2024-12-09,947.32,1294.96,947.32
SKU01072,2024-12-10,947.32,1262.45,947.32
SKU01072,2024-12-11,947.32,1208.23,947.32
SKU01072,2024-12-12,947.32,1342.66,947.32
SKU01072,2024-12-13,947.32,1212.62,947.32
SKU01072,2024-12-14,947.32,1270.47,947.32
SKU01072,2024-12-15,947.32,1237.13,947.32
SKU01072,2024-12-16,947.32,1276.18,947.32
SKU01072,2024-12-17,947.32,1228.25,947.32
SKU01072,2024-12-18,947.32,1162.92,947.32
SKU01072,2024-12-19,947.32,1210.03,947.32
SKU01072,2024-12-20,947.32,1190.29,947.32
SKU01072,2024-12-21,947.32,1256.06,947.32
SKU01072,2024-12-22,947.32,1212.44,947.32
SKU01072,2024-12-23,947.32,1100.95,947.32
SKU01072,2024-12-24,947.32,1277.54,947.32
SKU01072,2024-12-25,947.32,1229.82,947.32
SKU01072,2024-12-26,947.32,1166.97,947.32
SKU01072,2024-12-27,947.32,1173.94,947.32
SKU01072,2024-12-28,947.32,1194.42,947.32
SKU01072,2024-12-29,947.32,1185.58,947.32
SKU01072,2024-12-30,947.32,1353.69,947.32
SKU01072,2024-12-31,947.32,1256.48,947.32
SKU01101,2024-01-01,1627.22,1740.87,1627.22
SKU01101,2024-01-02,1627.22,1749.78,1627.22
SKU01101,2024-01-03,1627.22,1858.75,1627.22
SKU01101,2024-01-04,1627.22,1718.1,1627.22
SKU01101,2024-01-05,1627.22,1810.41,1627.22
SKU01101,2024-01-06,1627.22,1772.8,1627.22
SKU01101,2024-01-07,1627.22,1878.37,1627.22
SKU01101,2024-01-08,1627.22,1671.02,1627.22
SKU01101,2024-01-09,1627.22,1844.01,1627.22
SKU01101,2024-01-10,1627.22,1694.64,1627.22
SKU01101,2024-01-11,1627.22,1801.27,1627.22
SKU01101,2024-01-12,1627.22,1739.71,1627.22
SKU01101,2024-01-13,1627.22,1695.18,1627.22
SKU01101,2024-01-14,1627.22,1722.14,1627.22
SKU01101,2024-01-15,1627.22,1689.38,1627.22
SKU01101,2024-01-16,1627.22,1726.38,1627.22
SKU01101,2024-01-17,1627.22,1811.49,1627.22
SKU01101,2024-01-18,1627.22,1646.26,1627.22
SKU01101,2024-01-19,1627.22,1735.79,1627.22
SKU01101,2024-01-20,1627.22,1660.73,1627.22
SKU01101,2024-01-21,1627.22,1745.39,1627.22
SKU01101,2024-01-22,1627.22,1766.91,1627.22
SKU01101,2024-01-23,1627.22,1727.11,1627.22
SKU01101,2024-01-24,1627.22,1733.94,1627.22
SKU01101,2024-01-25,1627.22,1833.28,1627.22
SKU01101,2024-01-26,1627.22,1828.04,1627.22
SKU01101,2024-01-27,1627.22,1739.22,1627.22
SKU01101,2024-01-28,1627.22,1718.47,1627.22
SKU01101,2024-01-29,1627.22,1725.13,1627.22
SKU01101,2024-01-30,1627.22,1748.53,1627.22
SKU01101,2024-01-31,1627.22,1847.51,1627.22
SKU01101,2024-02-01,1627.22,1724.61,1627.22
SKU01101,2024-02-02,1627.22,1712.95,1627.22
SKU01101,2024-02-03,1627.22,1764.43,1627.22
SKU01101,2024-02-04,1627.22,1725.44,1627.22
SKU01101,2024-02-05,1627.22,1631.54,1627.22
SKU01101,2024-02-06,1627.22,1708.16,1627.22
SKU01101,2024-02-07,1627.22,1694.1,1627.22
SKU01101,2024-02-08,1627.22,1861.43,1627.22
SKU01101,2024-02-09,1627.22,1830.42,1627.22
SKU01101,2024-02-10,1627.22,1746.71,1627.22
SKU01101,2024-02-11,1627.22,1815.47,1627.22
SKU01101,2024-02-12,1627.22,1642.94,1627.22
SKU01101,2024-02-13,1627.22,1702.09,1627.22
SKU01101,2024-02-14,1627.22,1887.93,1627.22
SKU01101,2024-02-15,1627.22,1783.11,1627.22
SKU01101,2024-02-16,1627.22,1782.68,1627.22
SKU01101,2024-02-17,1627.22,1639.6,1627.22
SKU01101,2024-02-18,1627.22,1738.81,1627.22
SKU01101,2024-02-19,1627.22,1770.04,1627.22
SKU01101,2024-02-20,1627.22,1771.61,1627.22
SKU01101,2024-02-21,1627.22,1773.57,1627.22
SKU01101,2024-02-22,1627.22,1748.55,1627.22
SKU01101,2024-02-23,1627.22,1912.03,1627.22
SKU01101,2024-02-24,1627.22,1800.0,1627.22
SKU01101,2024-02-25,1627.22,1671.83,1627.22
SKU01101,2024-02-26,1627.22,1778.07,1627.22
SKU01101,2024-02-27,1627.22,1677.55,1627.22
SKU01101,2024-02-28,1627.22,1812.78,1627.22
SKU01101,2024-02-29,1627.22,1725.29,1627.22
SKU01101,2024-03-01,1627.22,1712.31,1627.22
SKU01101,2024-03-02,1627.22,1775.94,1627.22
SKU01101,2024-03-03,1627.22,1630.77,1627.22
SKU01101,2024-03-04,1627.22,1740.33,1627.22
SKU01101,2024-03-05,1627.22,1792.6,1627.22
SKU01101,2024-03-06,1627.22,1710.28,1627.22
SKU01101,2024-03-07,1627.22,1841.87,1627.22
SKU01101,2024-03-08,1627.22,1599.38,1627.22
SKU01101,2024-03-09,1627.22,1857.5,1627.22
SKU01101,2024-03-10,1627.22,1846.5,1627.22
SKU01101,2024-03-11,1627.22,1881.83,1627.22
SKU01101,2024-03-12,1627.22,1824.55,1627.22
SKU01101,2024-03-13,1627.22,1718.23,1627.22
SKU01101,2024-03-14,1627.22,1895.88,1627.22
SKU01101,2024-03-15,1627.22,1936.33,1627.22
SKU01101,2024-03-16,1627.22,1649.06,1627.22
SKU01101,2024-03-17,1627.22,1686.81,1627.22
SKU01101,2024-03-18,1627.22,1674.6,1627.22
SKU01101,2024-03-19,1627.22,1664.51,1627.22
SKU01101,2024-03-20,1627.22,1825.27,1627.22
SKU01101,2024-03-21,1627.22,1826.13,1627.22
SKU01101,2024-03-22,1627.22,1808.47,1627.22
SKU01101,2024-03-23,1627.22,1816.44,1627.22
SKU01101,2024-03-24,1627.22,1664.34,1627.22
SKU01101,2024-03-25,1627.22,1781.6,1627.22
SKU01101,2024-03-26,1627.22,1708.81,1627.22
SKU01101,2024-03-27,1627.22,1668.71,1627.22
SKU01101,2024-03-28,1627.22,1859.2,1627.22
SKU01101,2024-03-29,1627.22,1936.03,1627.22
SKU01101,2024-03-30,1627.22,1858.83,1627.22
SKU01101,2024-03-31,1627.22,1773.55,1627.22
SKU01101,2024-04-01,1627.22,1738.81,1627.22
SKU01101,2024-04-02,1627.22,1618.18,1627.22
SKU01101,2024-04-03,1627.22,1764.66,1627.22
SKU01101,2024-04-04,1627.22,1767.28,1627.22
SKU01101,2024-04-05,1627.22,1735.65,1627.22
SKU01101,2024-04-06,1627.22,1868.72,1627.22
SKU01101,2024-04-07,1627.22,1813.93,1627.22
SKU01101,2024-04-08,1627.22,1900.63,1627.22
SKU01101,2024-04-09,1627.22,1845.16,1627.22
SKU01101,2024-04-10,1627.22,1732.71,1627.22
SKU01101,2024-04-11,1627.22,1813.98,1627.22
SKU01101,2024-04-12,1627.22,1764.05,1627.22
SKU01101,2024-04-13,1627.22,1664.71,1627.22
SKU01101,2024-04-14,1627.22,1925.45,1627.22
SKU01101,2024-04-15,1627.22,1858.02,1627.22
SKU01101,2024-04-16,1627.22,1863.49,1627.22
SKU01101,2024-04-17,1627.22,1757.0,1627.22
SKU01101,2024-04-18,1627.22,1723.3,1627.22
SKU01101,2024-04-19,1627.22,1744.83,1627.22
SKU01101,2024-04-20,1627.22,1685.79,1627.22
SKU01101,2024-04-21,1627.22,1794.95,1627.22
SKU01101,2024-04-22,1627.22,1741.77,1627.22
SKU01101,2024-04-23,1627.22,1594.44,1627.22
SKU01101,2024-04-24,1627.22,1747.42,1627.22
SKU01101,2024-04-25,1627.22,1612.63,1627.22
SKU01101,2024-04-26,1627.22,1762.79,1627.22
SKU01101,2024-04-27,1627.22,1825.15,1627.22
SKU01101,2024-04-28,1627.22,1681.43,1627.22
SKU01101,2024-04-29,1627.22,1842.25,1627.22
SKU01101,2024-04-30,1627.22,1696.81,1627.22
SKU01101,2024-05-01,1627.22,1691.89,1627.22
SKU01101,2024-05-02,1627.22,1691.38,1627.22
SKU01101,2024-05-03,1627.22,1785.34,1627.22
SKU01101,2024-05-04,1627.22,1817.33,1627.22
SKU01101,2024-05-05,1627.22,1891.49,1627.22
SKU01101,2024-05-06,1627.22,1790.36,1627.22
SKU01101,2024-05-07,1627.22,1760.74,1627.22
SKU01101,2024-05-08,1627.22,1771.11,1627.22
SKU01101,2024-05-09,1627.22,1733.12,1627.22
SKU01101,2024-05-10,1627.22,1643.84,1627.22
SKU01101,2024-05-11,1627.22,1670.92,1627.22
SKU01101,2024-05-12,1627.22,1759.93,1627.22
SKU01101,2024-05-13,1627.22,1903.26,1627.22
SKU01101,2024-05-14,1627.22,1905.53,1627.22
SKU01101,2024-05-15,1627.22,1786.3,1627.22
SKU01101,2024-05-16,1627.22,1862.94,1627.22
SKU01101,2024-05-17,1627.22,1747.45,1627.22
SKU01101,2024-05-18,1627.22,1830.97,1627.22
SKU01101,2024-05-19,1627.22,1693.72,1627.22
SKU01101,2024-05-20,1627.22,1629.34,1627.22
SKU01101,2024-05-21,1627.22,1789.26,1627.22
SKU01101,2024-05-22,1627.22,1830.65,1627.22
SKU01101,2024-05-23,1627.22,1783.57,1627.22
SKU01101,2024-05-24,1627.22,1864.52,1627.22
SKU01101,2024-05-25,1627.22,1651.29,1627.22
SKU01101,2024-05-26,1627.22,1753.28,1627.22
SKU01101,2024-05-27,1627.22,1933.7,1627.22
SKU01101,2024-05-28,1627.22,1837.05,1627.22
SKU01101,2024-05-29,1627.22,1696.5,1627.22
SKU01101,2024-05-30,1627.22,1650.29,1627.22
SKU01101,2024-05-31,1627.22,1561.3,1627.22
SKU01101,2024-06-01,1627.22,1589.23,1627.22
SKU01101,2024-06-02,1627.22,1740.6,1627.22
SKU01101,2024-06-03,1627.22,1749.84,1627.22
SKU01101,2024-06-04,1627.22,1920.63,1627.22
SKU01101,2024-06-05,1627.22,1745.8,1627.22
SKU01101,2024-06-06,1627.22,1729.27,1627.22
SKU01101,2024-06-07,1627.22,1665.18,1627.22
SKU01101,2024-06-08,1627.22,1763.29,1627.22
SKU01101,2024-06-09,1627.22,1796.61,1627.22
SKU01101,2024-06-10,1627.22,1783.18,1627.22
SKU01101,2024-06-11,1627.22,1764.81,1627.22
SKU01101,2024-06-12,1627.22,1794.49,1627.22
SKU01101,2024-06-13,1627.22,1647.04,1627.22
SKU01101,2024-06-14,1627.22,1751.37,1627.22
SKU01101,2024-06-15,1627.22,1836.33,1627.22
SKU01101,2024-06-16,1627.22,1753.51,1627.22
SKU01101,2024-06-17,1627.22,1764.34,1627.22
SKU01101,2024-06-18,1627.22,1734.4,1627.22
SKU01101,2024-06-19,1627.22,1788.98,1627.22
SKU01101,2024-06-20,1627.22,1775.09,1627.22
SKU01101,2024-06-21,1627.22,1694.03,1627.22
SKU01101,2024-06-22,1627.22,1565.17,1627.22
SKU01101,2024-06-23,1627.22,1654.93,1627.22
SKU01101,2024-06-24,1627.22,1740.1,1627.22
SKU01101,2024-06-25,1627.22,1759.71,1627.22
SKU01101,2024-06-26,1627.22,1624.96,1627.22
SKU01101,2024-06-27,1627.22,1652.16,1627.22
SKU01101,2024-06-28,1627.22,1713.69,1627.22
SKU01101,2024-06-29,1627.22,1798.16,1627.22
SKU01101,2024-06-30,1627.22,1880.91,1627.22
SKU01101,2024-07-01,1627.22,2000.08,1627.22
SKU01101,2024-07-02,1627.22,1745.52,1627.22
SKU01101,2024-07-03,1627.22,1795.77,1627.22
SKU01101,2024-07-04,1627.22,1569.35,1627.22
SKU01101,2024-07-05,1627.22,1816.94,1627.22
SKU01101,2024-07-06,1627.22,1788.5,1627.22
SKU01101,2024-07-07,1627.22,1783.63,1627.22
SKU01101,2024-07-08,1627.22,1765.45,1627.22
SKU01101,2024-07-09,1627.22,1656.97,1627.22
SKU01101,2024-07-10,1627.22,1764.17,1627.22
SKU01101,2024-07-11,1627.22,1764.03,1627.22
SKU01101,2024-07-12,1627.22,1940.02,1627.22
SKU01101,2024-07-13,1627.22,1783.02,1627.22
SKU01101,2024-07-14,1627.22,1779.64,1627.22
SKU01101,2024-07-15,1627.22,1736.9,1627.22
SKU01101,2024-07-16,1627.22,1561.27,1627.22
SKU01101,2024-07-17,1627.22,1687.88,1627.22
SKU01101,2024-07-18,1627.22,1697.41,1627.22
SKU01101,2024-07-19,1627.22,1579.02,1627.22
SKU01101,2024-07-20,1627.22,1685.32,1627.22
SKU01101,2024-07-21,1627.22,1797.82,1627.22
SKU01101,2024-07-22,1627.22,1570.64,1627.22
SKU01101,2024-07-23,1627.22,1900.72,1627.22
SKU01101,2024-07-24,1627.22,1611.4,1627.22
SKU01101,2024-07-25,1627.22,1774.6,1627.22
SKU01101,2024-07-26,1627.22,1805.22,1627.22
SKU01101,2024-07-27,1627.22,1729.19,1627.22
SKU01101,2024-07-28,1627.22,1816.08,1627.22
SKU01101,2024-07-29,1627.22,1700.67,1627.22
SKU01101,2024-07-30,1627.22,1800.59,1627.22
SKU01101,2024-07-31,1627.22,1822.28,1627.22
SKU01101,2024-08-01,1627.22,1835.91,1627.22
SKU01101,2024-08-02,1627.22,1551.21,1627.22
SKU01101,2024-08-03,1627.22,1757.07,1627.22
SKU01101,2024-08-04,1627.22,1791.06,1627.22
SKU01101,2024-08-05,1627.22,1796.34,1627.22
SKU01101,2024-08-06,1627.22,1678.22,1627.22
SKU01101,2024-08-07,1627.22,1722.8,1627.22
SKU01101,2024-08-08,1627.22,1742.89,1627.22
SKU01101,2024-08-09,1627.22,1860.48,1627.22
SKU01101,2024-08-10,1627.22,1715.24,1627.22
SKU01101,2024-08-11,1627.22,1717.05,1627.22
SKU01101,2024-08-12,1627.22,1686.33,1627.22
SKU01101,2024-08-13,1627.22,1923.07,1627.22
SKU01101,2024-08-14,1627.22,1822.45,1627.22
SKU01101,2024-08-15,1627.22,1741.37,1627.22
SKU01101,2024-08-16,1627.22,1724.05,1627.22
SKU01101,2024-08-17,1627.22,1840.67,1627.22
SKU01101,2024-08-18,1627.22,1663.22,1627.22
SKU01101,2024-08-19,1627.22,1897.3,1627.22
SKU01101,2024-08-20,1627.22,1913.54,1627.22
SKU01101,2024-08-21,1627.22,1727.18,1627.22
SKU01101,2024-08-22,1627.22,1701.41,1627.22
SKU01101,2024-08-23,1627.22,1818.78,1627.22
SKU01101,2024-08-24,1627.22,1679.56,1627.22
SKU01101,2024-08-25,1627.22,1648.74,1627.22
SKU01101,2024-08-26,1627.22,1747.77,1627.22
SKU01101,2024-08-27,1627.22,1739.58,1627.22
SKU01101,2024-08-28,1627.22,1813.06,1627.22
SKU01101,2024-08-29,1627.22,1877.25,1627.22
SKU01101,2024-08-30,1627.22,1668.03,1627.22
SKU01101,2024-08-31,1627.22,1760.47,1627.22
SKU01101,2024-09-01,1627.22,1803.22,1627.22
SKU01101,2024-09-02,1627.22,1725.79,1627.22
SKU01101,2024-09-03,1627.22,1725.25,1627.22
SKU01101,2024-09-04,1627.22,1826.87,1627.22
SKU01101,2024-09-05,1627.22,1649.06,1627.22
SKU01101,2024-09-06,1627.22,1744.6,1627.22
SKU01101,2024-09-07,1627.22,1674.81,1627.22
SKU01101,2024-09-08,1627.22,1653.35,1627.22
SKU01101,2024-09-09,1627.22,1746.68,1627.22
SKU01101,2024-09-10,1627.22,1706.1,1627.22
SKU01101,2024-09-11,1627.22,1937.8,1627.22
SKU01101,2024-09-12,1627.22,1794.64,1627.22
SKU01101,2024-09-13,1627.22,1608.57,1627.22
SKU01101,2024-09-14,1627.22,1709.76,1627.22
SKU01101,2024-09-15,1627.22,1673.09,1627.22
SKU01101,2024-09-16,1627.22,1682.75,1627.22
SKU01101,2024-09-17,1627.22,1733.33,1627.22
SKU01101,2024-09-18,1627.22,1825.7,1627.22
SKU01101,2024-09-19,1627.22,1785.51,1627.22
SKU01101,2024-09-20,1627.22,1703.65,1627.22
SKU01101,2024-09-21,1627.22,1691.7,1627.22
SKU01101,2024-09-22,1627.22,1798.36,1627.22
SKU01101,2024-09-23,1627.22,1842.41,1627.22
SKU01101,2024-09-24,1627.22,1930.13,1627.22
SKU01101,2024-09-25,1627.22,1859.38,1627.22
SKU01101,2024-09-26,1627.22,1718.59,1627.22
SKU01101,2024-09-27,1627.22,1791.38,1627.22
SKU01101,2024-09-28,1627.22,1679.07,1627.22
SKU01101,2024-09-29,1627.22,1795.24,1627.22
SKU01101,2024-09-30,1627.22,1752.69,1627.22
SKU01101,2024-10-01,1627.22,1794.14,1627.22
SKU01101,2024-10-02,1627.22,1674.54,1627.22
SKU01101,2024-10-03,1627.22,1776.19,1627.22
SKU01101,2024-10-04,1627.22,1750.83,1627.22
SKU01101,2024-10-05,1627.22,1903.5,1627.22
SKU01101,2024-10-06,1627.22,1863.64,1627.22
SKU01101,2024-10-07,1627.22,1846.32,1627.22
SKU01101,2024-10-08,1627.22,1652.32,1627.22
SKU01101,2024-10-09,1627.22,1668.61,1627.22
SKU01101,2024-10-10,1627.22,1726.04,1627.22
SKU01101,2024-10-11,1627.22,1856.13,1627.22
SKU01101,2024-10-12,1627.22,1719.37,1627.22
SKU01101,2024-10-13,1627.22,1756.22,1627.22
SKU01101,2024-10-14,1627.22,1845.22,1627.22
SKU01101,2024-10-15,1627.22,1679.67,1627.22
SKU01101,2024-10-16,1627.22,1850.05,1627.22
SKU01101,2024-10-17,1627.22,1746.96,1627.22
SKU01101,2024-10-18,1627.22,1881.57,1627.22
SKU01101,2024-10-19,1627.22,1798.85,1627.22
SKU01101,2024-10-20,1627.22,1641.46,1627.22
SKU01101,2024-10-21,1627.22,1713.21,1627.22
SKU01101,2024-10-22,1627.22,1888.75,1627.22
SKU01101,2024-10-23,1627.22,1615.21,1627.22
SKU01101,2024-10-24,1627.22,1843.72,1627.22
SKU01101,2024-10-25,1627.22,1716.69,1627.22
SKU01101,2024-10-26,1627.22,1845.11,1627.22
SKU01101,2024-10-27,1627.22,1697.7,1627.22
SKU01101,2024-10-28,1627.22,1846.93,1627.22
SKU01101,2024-10-29,1627.22,1856.85,1627.22
SKU01101,2024-10-30,1627.22,1749.89,1627.22
SKU01101,2024-10-31,1627.22,1776.09,1627.22
SKU01101,2024-11-01,1627.22,1658.21,1627.22
SKU01101,2024-11-02,1627.22,1906.36,1627.22
SKU01101,2024-11-03,1627.22,1744.63,1627.22
SKU01101,2024-11-04,1627.22,1717.76,1627.22
SKU01101,2024-11-05,1627.22,1839.99,1627.22
SKU01101,2024-11-06,1627.22,1693.9,1627.22
SKU01101,2024-11-07,1627.22,1668.86,1627.22
SKU01101,2024-11-08,1627.22,1767.5,1627.22
SKU01101,2024-11-09,1627.22,1850.09,1627.22
SKU01101,2024-11-10,1627.22,1833.01,1627.22
SKU01101,2024-11-11,1627.22,1631.57,1627.22
SKU01101,2024-11-12,1627.22,1750.46,1627.22
SKU01101,2024-11-13,1627.22,1976.18,1627.22
SKU01101,2024-11-14,1627.22,1837.45,1627.22
SKU01101,2024-11-15,1627.22,1652.05,1627.22
SKU01101,2024-11-16,1627.22,1899.81,1627.22
SKU01101,2024-11-17,1627.22,1763.92,1627.22
SKU01101,2024-11-18,1627.22,1694.75,1627.22
SKU01101,2024-11-19,1627.22,1774.82,1627.22
SKU01101,2024-11-20,1627.22,1780.65,1627.22
SKU01101,2024-11-21,1627.22,1650.12,1627.22
SKU01101,2024-11-22,1627.22,1633.05,1627.22
SKU01101,2024-11-23,1627.22,1623.82,1627.22
SKU01101,2024-11-24,1627.22,1751.63,1627.22
SKU01101,2024-11-25,1627.22,1750.77,1627.22
SKU01101,2024-11-26,1627.22,1779.72,1627.22
SKU01101,2024-11-27,1627.22,1741.9,1627.22
SKU01101,2024-11-28,1627.22,1582.95,1627.22
SKU01101,2024-11-29,1627.22,1766.22,1627.22
SKU01101,2024-11-30,1627.22,1853.56,1627.22
SKU01101,2024-12-01,1627.22,1756.52,1627.22
SKU01101,2024-12-02,1627.22,1703.27,1627.22
SKU01101,2024-12-03,1627.22,1696.07,1627.22
SKU01101,2024-12-04,1627.22,1799.33,1627.22
SKU01101,2024-12-05,1627.22,1712.89,1627.22
SKU01101,2024-12-06,1627.22,1792.11,1627.22
SKU01101,2024-12-07,1627.22,1727.45,1627.22
SKU01101,2024-12-08,1627.22,1732.41,1627.22
SKU01101,2024-12-09,1627.22,1613.87,1627.22
SKU01101,2024-12-10,1627.22,1626.84,1627.22
SKU01101,2024-12-11,1627.22,1753.31,1627.22
SKU01101,2024-12-12,1627.22,1682.48,1627.22
SKU01101,2024-12-13,1627.22,1747.86,1627.22
SKU01101,2024-12-14,1627.22,1747.93,1627.22
SKU01101,2024-12-15,1627.22,1665.62,1627.22
SKU01101,2024-12-16,1627.22,1652.57,1627.22
SKU01101,2024-12-17,1627.22,1751.32,1627.22
SKU01101,2024-12-18,1627.22,1853.05,1627.22
SKU01101,2024-12-19,1627.22,1756.87,1627.22
SKU01101,2024-12-20,1627.22,1543.93,1621.1265
SKU01101,2024-12-21,1627.22,1834.94,1627.22
SKU01101,2024-12-22,1627.22,1787.92,1627.22
SKU01101,2024-12-23,1627.22,1747.43,1627.22
SKU01101,2024-12-24,1627.22,1836.29,1627.22
SKU01101,2024-12-25,1627.22,1786.61,1627.22
SKU01101,2024-12-26,1627.22,1745.01,1627.22
SKU01101,2024-12-27,1627.22,1785.47,1627.22
SKU01101,2024-12-28,1627.22,1640.86,1627.22
SKU01101,2024-12-29,1627.22,1878.92,1627.22
SKU01101,2024-12-30,1627.22,1837.1,1627.22
SKU01101,2024-12-31,1627.22,1739.69,1627.22
SKU01132,2024-01-01,5375.1,5402.63,5375.1
SKU01132,2024-01-02,5375.1,5685.97,5375.1
SKU01132,2024-01-03,5375.1,5892.92,5375.1
SKU01132,2024-01-04,5375.1,5691.43,5375.1
SKU01132,2024-01-05,5375.1,5792.53,5375.1
SKU01132,2024-01-06,5375.1,5924.37,5375.1
SKU01132,2024-01-07,5375.1,5330.65,5375.1
SKU01132,2024-01-08,5375.1,5725.58,5375.1
SKU01132,2024-01-09,5375.1,5055.64,5308.4220000000005
SKU01132,2024-01-10,5375.1,5063.05,5316.2025
SKU01132,2024-01-11,5375.1,5782.75,5375.1
SKU01132,2024-01-12,5375.1,5698.42,5375.1
SKU01132,2024-01-13,5375.1,5445.32,5375.1
SKU01132,2024-01-14,5375.1,5173.08,5375.1
SKU01132,2024-01-15,5375.1,5558.83,5375.1
SKU01132,2024-01-16,5375.1,5610.04,5375.1
SKU01132,2024-01-17,5375.1,5513.63,5375.1
SKU01132,2024-01-18,5375.1,5561.76,5375.1
SKU01132,2024-01-19,5375.1,5561.99,5375.1
SKU01132,2024-01-20,5375.1,5651.59,5375.1
SKU01132,2024-01-21,5375.1,5716.88,5375.1
SKU01132,2024-01-22,5375.1,4816.28,5057.094
SKU01132,2024-01-23,5375.1,5048.75,5301.1875
SKU01132,2024-01-24,5375.1,5483.45,5375.1
SKU01132,2024-01-25,5375.1,5699.6,5375.1
SKU01132,2024-01-26,5375.1,5231.9,5375.1
SKU01132,2024-01-27,5375.1,6040.89,5375.1
SKU01132,2024-01-28,5375.1,5127.32,5375.1
SKU01132,2024-01-29,5375.1,5466.24,5375.1
SKU01132,2024-01-30,5375.1,5499.49,5375.1
SKU01132,2024-01-31,5375.1,5601.27,5375.1
SKU01132,2024-02-01,5375.1,5619.96,5375.1
SKU01132,2024-02-02,5375.1,5638.87,5375.1
SKU01132,2024-02-03,5375.1,5427.99,5375.1
SKU01132,2024-02-04,5375.1,5458.45,5375.1
SKU01132,2024-02-05,5375.1,5345.49,5375.1
SKU01132,2024-02-06,5375.1,5522.3,5375.1
SKU01132,2024-02-07,5375.1,5495.06,5375.1
SKU01132,2024-02-08,5375.1,5151.04,5375.1
SKU01132,2024-02-09,5375.1,4954.64,5202.372
SKU01132,2024-02-10,5375.1,5849.35,5375.1
SKU01132,2024-02-11,5375.1,5405.56,5375.1
SKU01132,2024-02-12,5375.1,5442.78,5375.1
SKU01132,2024-02-13,5375.1,5271.74,5375.1
SKU01132,2024-02-14,5375.1,5530.56,5375.1
SKU01132,2024-02-15,5375.1,5670.43,5375.1
SKU01132,2024-02-16,5375.1,5562.3,5375.1
SKU01132,2024-02-17,5375.1,5577.84,5375.1
SKU01132,2024-02-18,5375.1,5343.97,5375.1
SKU01132,2024-02-19,5375.1,5009.64,5260.122
SKU01132,2024-02-20,5375.1,5688.34,5375.1
SKU01132,2024-02-21,5375.1,5175.08,5375.1
SKU01132,2024-02-22,5375.1,5318.21,5375.1
SKU01132,2024-02-23,5375.1,5569.71,5375.1
SKU01132,2024-02-24,5375.1,4987.22,5236.581
SKU01132,2024-02-25,5375.1,5951.73,5375.1
SKU01132,2024-02-26,5375.1,5292.4,5375.1
SKU01132,2024-02-27,5375.1,5877.84,5375.1
SKU01132,2024-02-28,5375.1,6139.54,5375.1
SKU01132,2024-02-29,5375.1,5602.51,5375.1
SKU01132,2024-03-01,5375.1,5065.36,5318.628
SKU01132,2024-03-02,5375.1,5678.85,5375.1
SKU01132,2024-03-03,5375.1,5632.82,5375.1
SKU01132,2024-03-04,5375.1,5383.65,5375.1
