sku_id,category,base_price,cost,base_margin_pct,seller_tier,is_luxury,initial_stock
SKU00872,Electronics,1456.69,929.46,0.362,Mid,False,162
SKU00873,Beauty,917.7,660.17,0.281,Small,False,32
SKU00874,Beauty,2224.51,1714.6,0.229,Mid,False,86
SKU00875,Beauty,1308.55,820.27,0.373,Mid,False,416
SKU00876,Electronics,1667.23,1125.18,0.325,Mid,False,92
SKU00877,Lifestyle,524.45,321.44,0.387,Small,False,360
SKU00878,Home & Living,258.17,165.49,0.359,Small,False,242
SKU00879,Lifestyle,926.59,545.96,0.411,Small,False,32
SKU00880,Apparel,1395.91,1032.42,0.26,Small,False,118
SKU00881,Apparel,2807.26,1739.57,0.38,Mid,False,386
SKU00882,Home & Living,1842.8,1462.49,0.206,Small,False,34
SKU00883,Lifestyle,299.23,170.18,0.431,Mid,False,251
SKU00884,Home & Living,396.3,227.76,0.425,Small,False,102
SKU00885,Home & Living,1870.67,1509.95,0.193,Small,False,428
SKU00886,Home & Living,708.29,410.28,0.421,Small,False,145
SKU00887,Electronics,11818.83,8310.66,0.297,Mid,False,303
SKU00888,Home & Living,1007.09,814.16,0.192,Mid,False,109
SKU00889,Beauty,416.74,347.17,0.167,Small,False,233
SKU00890,Home & Living,1830.74,1079.23,0.41,Small,False,210
SKU00891,Beauty,2751.9,2040.55,0.258,Mid,False,20
SKU00892,Apparel,3284.88,2643.44,0.195,Mid,False,350
SKU00893,Lifestyle,375.85,271.87,0.277,Mid,False,228
SKU00894,Apparel,3879.12,3097.91,0.201,Small,False,465
SKU00895,Apparel,4399.56,3636.93,0.173,Mid,False,135
SKU00896,Beauty,798.63,536.95,0.328,Small,True,89
SKU00897,Electronics,1470.73,1115.63,0.241,Small,False,480
SKU00898,Electronics,3036.16,2376.26,0.217,Mid,False,435
SKU00899,Home & Living,931.59,528.07,0.433,Mid,False,353
SKU00900,Electronics,2220.79,1568.24,0.294,Mid,False,496
SKU00901,Beauty,838.97,477.32,0.431,Mid,False,376
SKU00902,Lifestyle,454.27,330.99,0.271,Mid,False,104
SKU00903,Apparel,1412.22,834.92,0.409,Mid,True,151
SKU00904,Apparel,2018.91,1304.73,0.354,Small,False,344
SKU00905,Electronics,1057.17,854.85,0.191,Mid,False,382
SKU00906,Home & Living,8318.78,6681.34,0.197,Small,False,458
SKU00907,Lifestyle,1609.34,1234.1,0.233,Mid,False,20
SKU00908,Beauty,1342.49,944.73,0.296,Mid,False,51
SKU00909,Lifestyle,1852.45,1528.92,0.175,Mid,False,309
SKU00910,Beauty,518.73,314.85,0.393,Top,False,37
SKU00911,Apparel,2005.61,1593.5,0.205,Small,False,201
SKU00912,Beauty,2440.33,1911.79,0.217,Mid,False,267
SKU00913,Electronics,513.53,402.99,0.215,Small,False,324
SKU00914,Home & Living,1469.38,851.08,0.421,Small,False,353
SKU00915,Home & Living,1282.95,752.53,0.413,Top,False,39
SKU00916,Home & Living,908.87,500.04,0.45,Mid,False,260
SKU00917,Beauty,342.55,232.4,0.322,Top,False,81
SKU00918,Apparel,1136.32,923.57,0.187,Small,False,444
SKU00919,Apparel,694.28,529.51,0.237,Small,False,490
SKU00920,Beauty,2164.32,1698.88,0.215,Mid,False,422
SKU00921,Electronics,7853.9,4647.16,0.408,Mid,False,73
SKU00922,Beauty,873.74,614.71,0.296,Small,False,190
SKU00923,Beauty,1072.21,872.27,0.186,Small,False,35
SKU00924,Beauty,7327.02,5549.29,0.243,Mid,False,159
SKU00925,Lifestyle,1881.94,1123.01,0.403,Small,False,217
SKU00926,Lifestyle,2830.41,1743.96,0.384,Mid,False,42
SKU00927,Electronics,1472.4,888.93,0.396,Mid,False,204
SKU00928,Lifestyle,905.76,635.03,0.299,Small,False,355
SKU00929,Home & Living,2862.87,1868.82,0.347,Small,False,362
SKU00930,Lifestyle,636.09,435.78,0.315,Small,False,90
SKU00931,Home & Living,2574.13,1469.08,0.429,Mid,False,289
SKU00932,Lifestyle,1469.21,1216.35,0.172,Small,False,109
SKU00933,Apparel,701.54,413.68,0.41,Mid,False,189
SKU00934,Apparel,2573.87,2136.02,0.17,Small,False,81
SKU00935,Home & Living,886.96,700.95,0.21,Mid,False,311
SKU00936,Apparel,317.74,214.14,0.326,Mid,False,466
SKU00937,Apparel,1434.22,943.89,0.342,Top,False,363
SKU00938,Beauty,1761.39,1126.22,0.361,Top,False,149
SKU00939,Apparel,1779.89,1162.0,0.347,Mid,False,113
SKU00940,Electronics,1250.37,965.87,0.228,Small,False,202
SKU00941,Electronics,952.27,694.98,0.27,Mid,False,33
SKU00942,Lifestyle,2352.37,1532.91,0.348,Small,False,423
SKU00943,Apparel,607.67,391.47,0.356,Mid,False,266
SKU00944,Lifestyle,1092.31,901.99,0.174,Mid,False,173
SKU00945,Electronics,4854.53,2947.19,0.393,Small,False,294
SKU00946,Apparel,1397.21,1087.94,0.221,Small,False,382
SKU00947,Lifestyle,1441.34,939.42,0.348,Small,False,427
SKU00948,Home & Living,2858.57,1911.0,0.331,Top,False,285
SKU00949,Beauty,2929.38,2019.11,0.311,Small,False,90
SKU00950,Lifestyle,234.6,167.44,0.286,Mid,False,218
SKU00951,Apparel,940.74,547.36,0.418,Small,False,21
SKU00952,Apparel,785.18,543.76,0.307,Small,False,288
SKU00953,Lifestyle,2494.9,1754.64,0.297,Mid,False,443
SKU00954,Beauty,2693.09,2270.77,0.157,Mid,False,273
SKU00955,Beauty,1682.65,1399.32,0.168,Mid,False,119
SKU00956,Apparel,1415.09,909.65,0.357,Small,False,480
SKU00957,Home & Living,756.12,600.91,0.205,Small,False,70
SKU00958,Beauty,538.99,386.27,0.283,Small,False,72
SKU00959,Beauty,1537.42,929.44,0.395,Mid,False,42
SKU00960,Lifestyle,1408.53,825.02,0.414,Mid,False,473
SKU00961,Electronics,1856.68,1332.95,0.282,Small,False,491
SKU00962,Lifestyle,825.64,529.96,0.358,Mid,False,285
SKU00963,Home & Living,258.83,146.46,0.434,Small,False,164
SKU00964,Lifestyle,1167.26,926.19,0.207,Mid,False,378
SKU00965,Lifestyle,727.78,535.03,0.265,Small,False,216
SKU00966,Beauty,414.03,242.8,0.414,Small,False,144
SKU00967,Lifestyle,2974.42,2072.98,0.303,Small,False,158
SKU00968,Beauty,3715.42,2854.94,0.232,Small,False,311
SKU00969,Beauty,4658.79,3174.1,0.319,Mid,False,325
SKU00970,Beauty,538.11,440.19,0.182,Mid,False,429
SKU00971,Lifestyle,976.49,635.59,0.349,Small,False,397
SKU00972,Beauty,646.04,476.17,0.263,Top,False,139
SKU00973,Home & Living,6770.76,4204.53,0.379,Mid,False,462
SKU00974,Lifestyle,1352.12,1047.96,0.225,Mid,False,479
SKU00975,Electronics,2036.54,1589.77,0.219,Top,False,301
SKU00976,Apparel,324.83,255.83,0.212,Mid,False,362
SKU00977,Beauty,938.71,753.97,0.197,Mid,False,245
SKU00978,Lifestyle,629.2,508.54,0.192,Mid,False,421
SKU00979,Electronics,1162.1,767.03,0.34,Top,False,455
SKU00980,Home & Living,775.23,628.38,0.189,Small,False,180
SKU00981,Lifestyle,426.83,315.53,0.261,Mid,False,294
SKU00982,Electronics,4434.06,2791.52,0.37,Mid,False,159
SKU00983,Home & Living,982.32,809.27,0.176,Small,False,433
SKU00984,Beauty,576.31,371.84,0.355,Mid,False,205
SKU00985,Apparel,919.91,672.42,0.269,Top,False,301
SKU00986,Home & Living,1369.77,895.5,0.346,Top,False,273
SKU00987,Lifestyle,2158.88,1607.51,0.255,Small,False,352
SKU00988,Electronics,1654.56,1066.97,0.355,Small,False,267
SKU00989,Home & Living,1842.2,1179.54,0.36,Mid,False,360
SKU00990,Apparel,2464.28,1509.89,0.387,Small,False,170
SKU00991,Electronics,782.34,661.39,0.155,Mid,False,170
SKU00992,Home & Living,919.58,600.08,0.347,Small,False,123
SKU00993,Apparel,2854.61,2328.14,0.184,Top,False,457
SKU00994,Lifestyle,835.73,615.39,0.264,Mid,False,385
SKU00995,Beauty,605.13,480.42,0.206,Top,False,200
SKU00996,Electronics,197.84,150.41,0.24,Small,False,275
SKU00997,Home & Living,501.36,312.19,0.377,Mid,False,23
SKU00998,Home & Living,272.98,153.99,0.436,Mid,False,234
SKU00999,Apparel,790.26,640.79,0.189,Mid,False,82
SKU01000,Lifestyle,2960.23,1871.45,0.368,Small,False,368
SKU01001,Lifestyle,3682.95,2277.9,0.382,Top,False,88
SKU01002,Electronics,1484.39,980.89,0.339,Small,False,292
SKU01003,Apparel,1100.41,897.17,0.185,Mid,False,313
SKU01004,Lifestyle,601.49,344.8,0.427,Mid,False,343
SKU01005,Apparel,798.16,527.16,0.34,Small,False,117
SKU01006,Home & Living,1081.99,746.64,0.31,Mid,False,204
SKU01007,Lifestyle,900.69,623.76,0.307,Mid,False,439
SKU01008,Lifestyle,2420.45,1831.64,0.243,Small,False,261
SKU01009,Apparel,1071.32,723.3,0.325,Small,False,362
SKU01010,Beauty,550.16,312.85,0.431,Small,False,424
SKU01011,Electronics,5003.26,3209.45,0.359,Mid,False,81
SKU01012,Apparel,924.6,706.96,0.235,Small,False,268
SKU01013,Beauty,1444.59,943.18,0.347,Small,False,480
SKU01014,Beauty,869.48,595.66,0.315,Mid,False,147
SKU01015,Beauty,1249.42,792.82,0.365,Mid,True,284
SKU01016,Beauty,665.4,369.85,0.444,Mid,False,315
SKU01017,Apparel,879.91,625.32,0.289,Mid,False,281
SKU01018,Home & Living,2115.31,1661.7,0.214,Mid,False,111
SKU01019,Home & Living,1008.74,691.84,0.314,Mid,False,175
SKU01020,Electronics,3133.03,2167.04,0.308,Mid,False,76
SKU01021,Electronics,2184.91,1255.82,0.425,Mid,False,146
SKU01022,Apparel,605.89,344.85,0.431,Top,False,373
SKU01023,Electronics,3786.42,3115.76,0.177,Top,False,341
SKU01024,Home & Living,225.94,170.34,0.246,Small,False,61
SKU01025,Home & Living,773.86,485.43,0.373,Mid,False,119
SKU01026,Lifestyle,1020.01,626.23,0.386,Small,False,265
SKU01027,Apparel,147.55,88.64,0.399,Small,False,223
SKU01028,Home & Living,1965.64,1115.92,0.432,Mid,False,171
SKU01029,Lifestyle,1247.65,915.03,0.267,Mid,False,363
SKU01030,Home & Living,1006.87,557.91,0.446,Small,False,307
SKU01031,Apparel,934.4,736.5,0.212,Small,False,95
SKU01032,Lifestyle,3347.08,2029.17,0.394,Small,False,29
SKU01033,Electronics,195.85,164.53,0.16,Small,False,37
SKU01034,Lifestyle,1605.01,1302.88,0.188,Mid,False,91
SKU01035,Apparel,512.3,295.97,0.422,Mid,False,220
SKU01036,Electronics,6251.01,5250.98,0.16,Small,False,408
SKU01037,Apparel,2022.65,1308.45,0.353,Small,False,225
SKU01038,Lifestyle,1487.16,939.95,0.368,Small,False,185
SKU01039,Beauty,804.01,622.46,0.226,Top,False,127
SKU01040,Beauty,1214.59,780.79,0.357,Small,False,93
SKU01041,Apparel,2616.0,1756.73,0.328,Top,False,138
SKU01042,Beauty,1605.82,1120.26,0.302,Small,False,437
SKU01043,Home & Living,305.06,180.03,0.41,Small,False,86
SKU01044,Beauty,846.39,588.3,0.305,Mid,False,341
SKU01045,Beauty,454.88,279.32,0.386,Mid,False,238
SKU01046,Apparel,530.46,313.92,0.408,Small,False,278
SKU01047,Apparel,2379.73,1564.91,0.342,Mid,False,480
SKU01048,Home & Living,455.04,365.61,0.197,Mid,False,292
SKU01049,Beauty,1676.97,1421.87,0.152,Small,False,367
SKU01050,Lifestyle,360.6,281.22,0.22,Mid,False,458
SKU01051,Home & Living,2489.92,1711.54,0.313,Mid,False,393
SKU01052,Apparel,7382.36,4668.6,0.368,Mid,False,30
SKU01053,Lifestyle,1158.71,885.65,0.236,Mid,False,50
SKU01054,Electronics,718.43,501.18,0.302,Mid,False,316
SKU01055,Beauty,697.8,477.19,0.316,Small,False,64
SKU01056,Home & Living,1130.5,861.76,0.238,Mid,False,89
SKU01057,Electronics,2453.87,1672.54,0.318,Top,False,91
SKU01058,Apparel,1890.2,1406.16,0.256,Mid,False,293
SKU01059,Lifestyle,904.85,577.11,0.362,Small,False,189
SKU01060,Apparel,525.2,446.27,0.15,Mid,False,377
SKU01061,Beauty,1065.05,735.07,0.31,Mid,False,200
SKU01062,Beauty,2323.64,1795.45,0.227,Small,False,430
SKU01063,Electronics,4171.79,2461.61,0.41,Mid,False,495
SKU01064,Lifestyle,903.45,723.2,0.2,Small,False,370
SKU01065,Apparel,826.45,569.59,0.311,Small,False,30
SKU01066,Beauty,370.53,281.23,0.241,Small,False,242
SKU01067,Electronics,3651.02,2571.3,0.296,Small,False,431
SKU01068,Home & Living,1332.57,1097.43,0.176,Mid,False,470
SKU01069,Electronics,5238.19,4229.83,0.193,Mid,False,249
SKU01070,Home & Living,1315.99,976.89,0.258,Mid,False,104
SKU01071,Beauty,946.95,656.58,0.307,Mid,False,365
SKU01072,Lifestyle,1202.11,757.86,0.37,Mid,False,273
SKU01073,Lifestyle,1409.6,1186.66,0.158,Small,False,254
SKU01074,Beauty,563.62,423.41,0.249,Small,False,377
SKU01075,Home & Living,761.49,544.6,0.285,Mid,False,40
SKU01076,Electronics,2983.99,2206.11,0.261,Top,False,267
SKU01077,Beauty,843.66,550.67,0.347,Small,False,173
SKU01078,Lifestyle,2568.08,1972.89,0.232,Small,False,384
SKU01079,Beauty,1104.33,885.79,0.198,Top,True,185
SKU01080,Electronics,1212.2,1029.76,0.151,Small,False,268
SKU01081,Apparel,1817.86,1316.54,0.276,Small,False,154
SKU01082,Lifestyle,3061.4,1944.42,0.365,Small,False,341
SKU01083,Lifestyle,399.67,232.49,0.418,Small,False,144
SKU01084,Electronics,2903.06,2273.29,0.217,Top,False,101
SKU01085,Home & Living,691.47,513.16,0.258,Mid,False,404
SKU01086,Beauty,1831.71,1531.64,0.164,Mid,False,330
SKU01087,Beauty,973.22,802.37,0.176,Mid,False,54
SKU01088,Home & Living,279.21,172.18,0.383,Mid,False,78
SKU01089,Lifestyle,624.09,471.21,0.245,Small,False,354
SKU01090,Apparel,692.87,570.57,0.177,Small,False,94
SKU01091,Electronics,928.79,668.15,0.281,Mid,False,278
SKU01092,Electronics,677.83,551.5,0.186,Mid,False,195
SKU01093,Lifestyle,961.4,801.53,0.166,Small,False,20
SKU01094,Apparel,1478.85,844.88,0.429,Small,False,458
SKU01095,Beauty,2964.97,1756.49,0.408,Mid,False,391
SKU01096,Home & Living,753.26,537.45,0.287,Top,False,199
SKU01097,Home & Living,2936.78,2088.59,0.289,Small,False,403
SKU01098,Beauty,364.59,202.46,0.445,Mid,False,292
SKU01099,Home & Living,2648.94,2244.94,0.153,Mid,False,263
SKU01100,Beauty,1225.91,846.01,0.31,Small,False,461
SKU01101,Electronics,1729.16,1356.02,0.216,Small,False,163
SKU01102,Apparel,1116.89,778.22,0.303,Mid,False,408
SKU01103,Lifestyle,1111.54,857.25,0.229,Mid,False,119
SKU01104,Home & Living,912.31,576.06,0.369,Top,False,133
SKU01105,Lifestyle,2010.25,1122.6,0.442,Mid,False,101
SKU01106,Apparel,461.66,267.15,0.421,Small,False,406
SKU01107,Apparel,488.18,270.98,0.445,Small,False,77
SKU01108,Beauty,1191.77,943.46,0.208,Top,False,372
SKU01109,Home & Living,1004.76,792.29,0.211,Mid,False,434
SKU01110,Electronics,3975.29,2260.07,0.431,Small,False,86
SKU01111,Beauty,1910.06,1267.31,0.337,Top,False,81
SKU01112,Apparel,626.53,441.31,0.296,Small,False,182
SKU01113,Home & Living,762.66,432.42,0.433,Mid,False,66
SKU01114,Home & Living,871.35,609.09,0.301,Small,False,77
SKU01115,Beauty,1143.03,752.39,0.342,Small,False,274
SKU01116,Apparel,1031.19,732.6,0.29,Small,False,145
SKU01117,Home & Living,403.28,329.6,0.183,Small,False,469
SKU01118,Electronics,553.31,455.41,0.177,Mid,False,119
SKU01119,Beauty,556.21,428.73,0.229,Mid,False,332
SKU01120,Home & Living,585.18,355.62,0.392,Small,False,294
SKU01121,Apparel,637.03,352.01,0.447,Top,False,209
SKU01122,Apparel,1394.06,850.22,0.39,Small,False,308
SKU01123,Apparel,491.71,390.39,0.206,Small,False,152
SKU01124,Apparel,1854.17,1058.35,0.429,Small,False,482
SKU01125,Home & Living,620.01,431.76,0.304,Mid,False,305
SKU01126,Home & Living,4752.14,3614.6,0.239,Small,False,195
SKU01127,Apparel,1917.81,1515.54,0.21,Mid,False,430
SKU01128,Lifestyle,1108.37,815.34,0.264,Top,False,465
SKU01129,Electronics,1639.28,1369.91,0.164,Small,False,118
SKU01130,Lifestyle,1650.85,1353.04,0.18,Mid,False,123
SKU01131,Beauty,482.7,378.15,0.217,Mid,False,405
SKU01132,Home & Living,5396.2,4479.25,0.17,Small,False,310
SKU01133,Apparel,372.37,270.24,0.274,Mid,False,391
SKU01134,Home & Living,2151.24,1805.64,0.161,Mid,False,471
SKU01135,Lifestyle,2284.27,1867.94,0.182,Top,False,149
SKU01136,Beauty,3494.25,2348.38,0.328,Mid,False,158
SKU01137,Lifestyle,583.05,369.88,0.366,Mid,False,61
SKU01138,Home & Living,551.5,363.9,0.34,Mid,False,179
SKU01139,Electronics,4281.02,2542.85,0.406,Mid,False,353
SKU01140,Lifestyle,1524.27,852.76,0.441,Mid,False,365
SKU01141,Home & Living,463.12,270.8,0.415,Small,False,398
SKU01142,Apparel,1297.28,1013.89,0.218,Mid,False,146
SKU01143,Lifestyle,400.39,317.95,0.206,Mid,False,321
SKU01144,Home & Living,600.35,483.31,0.195,Mid,False,286
SKU01145,Beauty,205.63,172.62,0.161,Mid,False,134
SKU01146,Home & Living,2380.49,1341.11,0.437,Mid,False,149
SKU01147,Lifestyle,260.72,217.96,0.164,Small,False,39
SKU01148,Apparel,2324.79,1329.0,0.428,Small,False,435
SKU01149,Electronics,4389.75,3120.93,0.289,Small,False,422
SKU01150,Lifestyle,647.41,386.61,0.403,Small,False,351
SKU01151,Lifestyle,284.61,159.21,0.441,Mid,False,399
SKU01152,Home & Living,1578.63,1105.93,0.299,Mid,False,265
SKU01153,Home & Living,5190.77,4124.09,0.205,Mid,False,224
SKU01154,Home & Living,1225.29,988.62,0.193,Top,False,499
SKU01155,Lifestyle,922.84,535.77,0.419,Top,False,197
SKU01156,Lifestyle,525.28,345.01,0.343,Small,False,311
SKU01157,Beauty,477.7,372.1,0.221,Small,False,23
SKU01158,Apparel,395.66,232.7,0.412,Mid,False,485
SKU01159,Apparel,1225.89,703.27,0.426,Mid,False,484
SKU01160,Apparel,2421.8,1716.52,0.291,Small,False,459
SKU01161,Apparel,2629.9,2102.82,0.2,Mid,False,208
SKU01162,Lifestyle,973.35,803.34,0.175,Small,False,139
SKU01163,Apparel,556.21,345.77,0.378,Small,False,237
SKU01164,Beauty,780.67,534.14,0.316,Mid,False,246
SKU01165,Apparel,193.92,132.68,0.316,Small,False,292
SKU01166,Beauty,1806.42,1263.15,0.301,Mid,False,156
SKU01167,Lifestyle,955.47,747.9,0.217,Mid,False,276
SKU01168,Home & Living,764.09,630.47,0.175,Small,False,256
SKU01169,Home & Living,1278.74,838.54,0.344,Small,False,491
SKU01170,Beauty,820.2,520.45,0.365,Mid,False,439
SKU01171,Beauty,951.12,786.56,0.173,Small,False,301
SKU01172,Apparel,1212.87,832.12,0.314,Top,False,105
SKU01173,Beauty,1041.26,666.43,0.36,Mid,False,120
SKU01174,Electronics,6586.28,5361.54,0.186,Mid,False,383
SKU01175,Beauty,853.18,708.1,0.17,Small,False,350
SKU01176,Apparel,493.85,416.97,0.156,Small,False,293
SKU01177,Beauty,122.47,90.32,0.263,Small,False,479
SKU01178,Beauty,7684.52,5897.38,0.233,Small,False,300
SKU01179,Lifestyle,581.73,465.86,0.199,Mid,False,499
SKU01180,Electronics,2788.73,1845.28,0.338,Mid,False,353
SKU01181,Apparel,1282.89,955.58,0.255,Mid,False,260
SKU01182,Beauty,330.93,265.05,0.199,Small,False,86
SKU01183,Home & Living,228.55,175.28,0.233,Small,False,499
SKU01184,Beauty,1874.75,1576.73,0.159,Top,False,345
SKU01185,Electronics,4429.0,3475.98,0.215,Small,False,222
SKU01186,Lifestyle,3001.56,1778.04,0.408,Small,False,351
SKU01187,Electronics,2348.93,1575.56,0.329,Small,False,489
SKU01188,Electronics,1426.15,1112.66,0.22,Small,False,398
SKU01189,Electronics,1268.19,886.41,0.301,Mid,False,475
SKU01190,Electronics,1811.09,1502.3,0.17,Mid,False,373
SKU01191,Beauty,332.44,197.94,0.405,Small,False,111
SKU01192,Home & Living,313.35,208.0,0.336,Top,False,72
SKU01193,Beauty,2902.76,2390.14,0.177,Small,False,269
SKU01194,Home & Living,225.64,167.71,0.257,Small,False,342
SKU01195,Apparel,409.29,252.25,0.384,Small,False,134
SKU01196,Lifestyle,1683.27,1010.02,0.4,Small,False,391
SKU01197,Beauty,2148.46,1366.74,0.364,Mid,False,343
SKU01198,Apparel,1117.31,822.2,0.264,Small,False,436
SKU01199,Home & Living,4711.67,2860.8,0.393,Mid,False,451
SKU01200,Apparel,119.22,100.67,0.156,Top,False,240
SKU01201,Home & Living,2607.09,1788.01,0.314,Small,False,255
SKU01202,Lifestyle,2706.81,1696.36,0.373,Mid,False,130
SKU01203,Home & Living,3030.21,2129.22,0.297,Top,False,308
SKU01204,Apparel,1162.22,688.6,0.408,Mid,False,317
SKU01205,Apparel,774.92,647.45,0.164,Mid,False,300
SKU01206,Electronics,877.48,659.53,0.248,Small,False,321
SKU01207,Beauty,427.18,307.43,0.28,Small,True,53
SKU01208,Apparel,1393.34,1104.42,0.207,Mid,False,327
SKU01209,Lifestyle,411.29,250.2,0.392,Small,False,205
SKU01210,Lifestyle,355.83,198.83,0.441,Small,False,140
SKU01211,Apparel,898.63,613.5,0.317,Small,False,414
SKU01212,Apparel,541.27,306.26,0.434,Top,False,137
SKU01213,Electronics,1006.91,591.77,0.412,Mid,False,137
SKU01214,Apparel,875.64,556.81,0.364,Mid,False,434
SKU01215,Lifestyle,1480.72,1200.07,0.19,Mid,False,459
SKU01216,Apparel,1446.31,1103.42,0.237,Top,False,147
SKU01217,Beauty,794.47,543.62,0.316,Small,False,352
SKU01218,Lifestyle,3296.13,1877.05,0.431,Mid,False,164
SKU01219,Apparel,335.99,265.51,0.21,Small,False,52
SKU01220,Home & Living,1787.29,1339.04,0.251,Mid,False,475
SKU01221,Lifestyle,1262.17,966.1,0.235,Small,False,248
SKU01222,Home & Living,4969.82,4060.1,0.183,Small,False,175
SKU01223,Lifestyle,1884.91,1451.12,0.23,Small,False,81
SKU01224,Lifestyle,1265.41,802.18,0.366,Small,False,401
SKU01225,Lifestyle,1913.84,1133.28,0.408,Mid,False,257
SKU01226,Apparel,3013.0,1955.01,0.351,Mid,False,388
SKU01227,Apparel,1351.13,1132.34,0.162,Small,False,411
SKU01228,Electronics,5850.61,4116.64,0.296,Small,False,109
SKU01229,Electronics,1266.24,744.15,0.412,Mid,False,195
SKU01230,Apparel,647.92,534.29,0.175,Small,False,141
SKU01231,Home & Living,730.17,530.12,0.274,Mid,False,472
SKU01232,Home & Living,498.09,388.54,0.22,Mid,False,365
SKU01233,Beauty,487.93,340.21,0.303,Top,False,423
SKU01234,Apparel,1973.22,1153.19,0.416,Mid,False,65
SKU01235,Lifestyle,1869.53,1139.41,0.391,Mid,False,181
SKU01236,Home & Living,372.35,258.88,0.305,Top,False,73
SKU01237,Lifestyle,999.26,729.64,0.27,Top,False,208
SKU01238,Apparel,658.93,370.53,0.438,Mid,False,383
SKU01239,Home & Living,984.52,748.92,0.239,Small,False,238
SKU01240,Beauty,1695.29,1407.45,0.17,Small,False,413
SKU01241,Apparel,1196.26,891.2,0.255,Small,False,379
SKU01242,Apparel,3091.96,1818.26,0.412,Small,False,339
SKU01243,Beauty,968.59,808.92,0.165,Mid,False,196
SKU01244,Electronics,650.35,370.53,0.43,Small,False,330
SKU01245,Electronics,1627.51,1003.42,0.383,Small,False,113
SKU01246,Lifestyle,945.82,799.23,0.155,Small,False,348
SKU01247,Beauty,1601.28,1320.32,0.175,Small,False,442
SKU01248,Electronics,3409.77,2769.53,0.188,Top,False,350
SKU01249,Apparel,1593.84,1224.31,0.232,Small,False,378
SKU01250,Lifestyle,697.3,482.19,0.308,Small,False,442
SKU01251,Beauty,711.83,571.23,0.198,Small,False,491
SKU01252,Electronics,4662.56,2872.75,0.384,Small,False,486
SKU01253,Lifestyle,921.54,674.65,0.268,Mid,False,132
SKU01254,Apparel,2207.72,1437.04,0.349,Small,False,244
SKU01255,Apparel,392.93,268.22,0.317,Mid,False,359
SKU01256,Electronics,2014.68,1264.44,0.372,Top,False,306
SKU01257,Apparel,452.2,326.98,0.277,Mid,False,168
SKU01258,Apparel,642.14,427.63,0.334,Mid,False,487
SKU01259,Apparel,1424.75,1200.25,0.158,Small,False,432
SKU01260,Apparel,425.16,306.4,0.279,Small,False,98
SKU01261,Home & Living,99.53,64.88,0.348,Small,False,408
SKU01262,Beauty,1069.68,842.0,0.213,Mid,False,258
SKU01263,Lifestyle,143.79,118.3,0.177,Top,False,191
SKU01264,Home & Living,738.77,535.22,0.276,Small,False,76
SKU01265,Home & Living,1086.38,752.23,0.308,Mid,False,399
SKU01266,Apparel,306.09,254.35,0.169,Mid,False,205
SKU01267,Lifestyle,1139.46,808.02,0.291,Small,False,172
SKU01268,Apparel,715.63,501.31,0.299,Small,False,272
SKU01269,Lifestyle,1751.75,1474.63,0.158,Mid,False,441
SKU01270,Lifestyle,1797.59,1288.44,0.283,Small,False,158
SKU01271,Home & Living,1830.88,1527.61,0.166,Top,False,220
SKU01272,Home & Living,1071.88,778.41,0.274,Top,False,207
SKU01273,Lifestyle,1507.87,1144.83,0.241,Top,False,222
SKU01274,Apparel,332.71,272.68,0.18,Small,False,69
SKU01275,Apparel,799.57,537.81,0.327,Mid,False,62
SKU01276,Electronics,672.5,434.55,0.354,Mid,False,414
SKU01277,Apparel,2476.53,1650.4,0.334,Small,False,343
SKU01278,Electronics,1321.12,1021.67,0.227,Mid,False,305
SKU01279,Electronics,4026.68,2264.98,0.438,Small,False,330
SKU01280,Home & Living,1315.7,973.8,0.26,Mid,False,45
SKU01281,Beauty,1583.26,1228.14,0.224,Top,False,356
SKU01282,Beauty,746.61,494.1,0.338,Mid,False,157
SKU01283,Lifestyle,1719.04,1359.7,0.209,Small,False,435
SKU01284,Lifestyle,421.62,277.28,0.342,Small,False,125
SKU01285,Electronics,7043.71,4674.82,0.336,Mid,False,309
SKU01286,Home & Living,1441.02,1137.75,0.21,Mid,False,486
SKU01287,Lifestyle,1843.35,1469.38,0.203,Small,False,220
SKU01288,Beauty,456.4,347.6,0.238,Mid,False,291
SKU01289,Lifestyle,4599.0,2653.14,0.423,Mid,False,464
SKU01290,Apparel,316.99,255.92,0.193,Mid,True,382
SKU01291,Home & Living,454.95,327.09,0.281,Small,False,421
SKU01292,Home & Living,696.97,475.73,0.317,Mid,False,77
SKU01293,Beauty,2380.61,1650.08,0.307,Small,False,207
SKU01294,Lifestyle,1183.22,1005.65,0.15,Small,False,425
SKU01295,Apparel,379.23,318.12,0.161,Mid,False,181
SKU01296,Home & Living,1296.89,824.89,0.364,Mid,False,326
SKU01297,Lifestyle,5925.33,4183.49,0.294,Small,False,27
SKU01298,Electronics,7413.25,4328.24,0.416,Small,False,465
SKU01299,Beauty,2717.26,1622.41,0.403,Top,False,29
SKU01300,Beauty,1400.65,919.53,0.343,Mid,False,407
SKU01301,Electronics,5955.54,4957.18,0.168,Small,False,52
SKU01302,Apparel,675.76,539.1,0.202,Mid,False,20
SKU01303,Lifestyle,496.14,421.45,0.151,Mid,False,164
SKU01304,Apparel,503.47,285.53,0.433,Mid,False,118
SKU01305,Apparel,1588.12,1329.85,0.163,Small,False,453
SKU01306,Lifestyle,1520.99,860.3,0.434,Top,False,39
