sku_id,category,base_price,cost,base_margin_pct,seller_tier,is_luxury,initial_stock,baseline_price,baseline_discount
SKU00685,Apparel,958.94,666.42,0.305,Small,False,246,833.02,0.131
SKU00686,Lifestyle,3909.01,2294.47,0.413,Small,False,206,2931.76,0.25
SKU00687,Lifestyle,823.08,687.63,0.165,Mid,False,486,859.54,-0.044
SKU00688,Lifestyle,786.73,553.75,0.296,Small,False,329,692.19,0.12
SKU00689,Electronics,373.74,279.74,0.252,Mid,False,441,349.68,0.064
SKU00690,Home & Living,1995.78,1196.65,0.4,Small,False,150,1496.84,0.25
SKU00691,Beauty,644.93,534.09,0.172,Small,False,204,667.61,-0.035
SKU00692,Lifestyle,1947.73,1218.97,0.374,Small,False,275,1523.71,0.218
SKU00693,Beauty,2569.68,2026.91,0.211,Mid,False,444,2533.64,0.014
SKU00694,Electronics,2335.98,1649.25,0.294,Small,False,402,2061.56,0.117
SKU00695,Electronics,3067.92,2377.88,0.225,Mid,False,404,2972.35,0.031
SKU00696,Apparel,2672.95,1545.32,0.422,Mid,False,128,1931.65,0.277
SKU00697,Home & Living,1752.43,1376.96,0.214,Small,False,248,1721.2,0.018
SKU00698,Apparel,1156.37,899.86,0.222,Mid,False,229,1124.83,0.027
SKU00699,Apparel,1333.48,883.75,0.337,Small,False,190,1104.69,0.172
SKU00700,Beauty,1144.5,699.67,0.389,Mid,False,135,874.59,0.236
SKU00701,Lifestyle,3412.66,2003.3,0.413,Small,False,433,2559.49,0.25
SKU00702,Apparel,867.53,591.18,0.319,Small,False,246,738.97,0.148
SKU00703,Lifestyle,595.65,410.82,0.31,Small,False,460,513.52,0.138
SKU00704,Beauty,407.05,336.51,0.173,Small,False,61,420.64,-0.033
SKU00705,Apparel,651.64,509.47,0.218,Mid,False,360,636.84,0.023
SKU00706,Home & Living,1332.11,1103.26,0.172,Mid,False,121,1379.07,-0.035
SKU00707,Beauty,1081.61,846.44,0.217,Mid,False,324,1058.05,0.022
SKU00708,Electronics,5639.78,3598.93,0.362,Top,False,378,4498.66,0.202
SKU00709,Electronics,7068.45,4561.02,0.355,Small,False,138,5701.28,0.193
SKU00710,Apparel,2199.79,1544.03,0.298,Mid,False,183,1930.04,0.123
SKU00711,Home & Living,2015.44,1707.14,0.153,Mid,False,374,2133.93,-0.059
SKU00712,Beauty,3248.32,2091.75,0.356,Small,False,323,2614.69,0.195
SKU00713,Home & Living,1669.27,949.05,0.431,Top,False,419,1251.95,0.25
SKU00714,Lifestyle,858.64,542.56,0.368,Mid,False,256,678.2,0.21
SKU00715,Apparel,267.34,184.81,0.309,Small,False,467,231.01,0.136
SKU00716,Electronics,2015.87,1215.89,0.397,Mid,False,214,1519.86,0.246
SKU00717,Lifestyle,1662.56,1119.5,0.327,Mid,False,370,1399.38,0.158
SKU00718,Apparel,409.04,317.92,0.223,Mid,False,387,397.4,0.028
SKU00719,Electronics,1338.2,873.35,0.347,Mid,False,452,1091.69,0.184
SKU00720,Home & Living,674.22,405.88,0.398,Mid,False,391,507.35,0.248
SKU00721,Electronics,433.16,315.7,0.271,Mid,False,296,394.62,0.089
SKU00722,Apparel,946.57,631.4,0.333,Mid,True,383,789.25,0.166
SKU00723,Lifestyle,1544.63,1229.98,0.204,Small,False,170,1537.47,0.005
SKU00724,Lifestyle,1173.33,789.95,0.327,Small,False,199,987.44,0.158
SKU00725,Beauty,1452.63,844.47,0.419,Small,False,75,1055.59,0.273
SKU00726,Beauty,1499.44,1087.88,0.274,Mid,False,21,1359.85,0.093
SKU00727,Lifestyle,1059.32,751.79,0.29,Mid,False,109,939.74,0.113
SKU00728,Lifestyle,843.86,653.53,0.226,Small,False,400,816.91,0.032
SKU00729,Home & Living,948.59,620.62,0.346,Top,False,71,775.77,0.182
SKU00730,Beauty,1434.08,1014.0,0.293,Mid,False,404,1267.5,0.116
SKU00731,Electronics,449.65,358.4,0.203,Small,False,185,448.0,0.004
SKU00732,Home & Living,2277.15,1794.8,0.212,Mid,False,292,2243.5,0.015
SKU00733,Electronics,593.14,475.86,0.198,Mid,False,258,594.82,-0.003
SKU00734,Beauty,103.75,75.01,0.277,Small,False,434,93.76,0.096
SKU00735,Electronics,2329.11,1652.44,0.291,Top,False,24,2065.55,0.113
SKU00736,Electronics,2864.87,1790.35,0.375,Small,False,261,2237.94,0.219
SKU00737,Home & Living,3970.02,2265.04,0.429,Mid,False,394,2977.51,0.25
SKU00738,Apparel,1490.73,1165.86,0.218,Top,False,438,1457.32,0.022
SKU00739,Apparel,174.08,139.28,0.2,Small,False,164,174.1,-0.0
SKU00740,Home & Living,2496.95,2094.14,0.161,Mid,False,183,2617.67,-0.048
SKU00741,Apparel,2524.08,1441.33,0.429,Mid,False,206,1801.66,0.286
SKU00742,Beauty,2799.04,2301.3,0.178,Mid,False,371,2876.62,-0.028
SKU00743,Home & Living,297.73,208.63,0.299,Small,False,220,260.79,0.124
SKU00744,Electronics,2586.8,2071.9,0.199,Top,False,383,2589.88,-0.001
SKU00745,Home & Living,2993.15,2008.29,0.329,Small,False,165,2510.36,0.161
SKU00746,Beauty,3137.94,2461.05,0.216,Mid,False,401,3076.31,0.02
SKU00747,Beauty,1129.19,907.19,0.197,Mid,False,426,1133.99,-0.004
SKU00748,Apparel,2728.77,1855.92,0.32,Mid,False,476,2319.9,0.15
SKU00749,Electronics,467.09,262.4,0.438,Mid,False,158,350.32,0.25
SKU00750,Lifestyle,1836.33,1393.79,0.241,Mid,False,356,1742.24,0.051
SKU00751,Lifestyle,2847.41,2254.09,0.208,Small,False,487,2817.61,0.01
SKU00752,Apparel,389.44,286.55,0.264,Mid,False,412,358.19,0.08
SKU00753,Lifestyle,2789.58,1635.02,0.414,Small,False,298,2092.18,0.25
SKU00754,Beauty,2387.37,1948.42,0.184,Mid,False,234,2435.53,-0.02
SKU00755,Apparel,769.31,519.63,0.325,Small,False,333,649.54,0.156
SKU00756,Electronics,1525.55,1207.46,0.209,Top,False,374,1509.33,0.011
SKU00757,Lifestyle,679.19,378.39,0.443,Small,False,192,509.39,0.25
SKU00758,Electronics,1225.58,771.32,0.371,Mid,False,277,964.15,0.213
SKU00759,Home & Living,621.81,349.34,0.438,Small,False,37,466.36,0.25
SKU00760,Home & Living,918.53,706.67,0.231,Small,False,460,883.34,0.038
SKU00761,Lifestyle,931.1,676.45,0.273,Mid,False,265,845.56,0.092
SKU00762,Apparel,970.39,613.84,0.367,Small,False,282,767.3,0.209
SKU00763,Beauty,326.04,188.44,0.422,Mid,False,82,235.55,0.278
SKU00764,Electronics,2099.08,1296.86,0.382,Small,False,344,1621.07,0.228
SKU00765,Beauty,315.54,200.03,0.366,Mid,False,199,250.04,0.208
SKU00766,Apparel,1985.49,1355.36,0.317,Mid,False,449,1694.2,0.147
SKU00767,Apparel,594.01,379.52,0.361,Small,False,300,474.4,0.201
SKU00768,Electronics,1204.41,792.89,0.342,Mid,False,291,991.11,0.177
SKU00769,Beauty,1285.33,837.08,0.349,Small,False,393,1046.35,0.186
SKU00770,Electronics,5268.26,4297.98,0.184,Small,False,439,5372.47,-0.02
SKU00771,Beauty,1276.41,1037.13,0.187,Small,False,307,1296.41,-0.016
SKU00772,Home & Living,526.88,352.53,0.331,Mid,False,145,440.66,0.164
SKU00773,Apparel,1217.4,712.4,0.415,Mid,False,182,890.5,0.269
SKU00774,Apparel,94.19,76.28,0.19,Mid,False,341,95.35,-0.012
SKU00775,Apparel,5427.43,4068.45,0.25,Small,False,442,5085.56,0.063
SKU00776,Home & Living,466.39,352.93,0.243,Small,False,394,441.16,0.054
SKU00777,Beauty,1559.66,976.46,0.374,Mid,False,499,1220.58,0.217
SKU00778,Electronics,13965.27,8562.05,0.387,Small,False,405,10702.56,0.234
SKU00779,Lifestyle,562.04,357.65,0.364,Top,False,350,447.06,0.205
SKU00780,Home & Living,1015.39,657.26,0.353,Small,False,388,821.57,0.191
SKU00781,Home & Living,1727.95,1118.24,0.353,Small,False,393,1397.8,0.191
SKU00782,Electronics,1913.22,1086.68,0.432,Mid,False,41,1434.91,0.25
SKU00783,Beauty,591.13,501.91,0.151,Mid,False,31,627.39,-0.061
SKU00784,Electronics,2630.12,1813.73,0.31,Top,False,371,2267.16,0.138
SKU00785,Home & Living,951.53,745.27,0.217,Small,False,183,931.59,0.021
SKU00786,Beauty,2672.65,1707.23,0.361,Small,False,304,2134.04,0.202
SKU00787,Home & Living,392.98,219.05,0.443,Mid,False,129,294.74,0.25
SKU00788,Beauty,1293.36,944.51,0.27,Mid,False,351,1180.64,0.087
SKU00789,Beauty,2023.64,1716.7,0.152,Small,False,448,2145.88,-0.06
SKU00790,Lifestyle,1753.3,1461.86,0.166,Mid,False,499,1827.32,-0.042
SKU00791,Lifestyle,526.36,359.35,0.317,Top,False,415,449.19,0.147
SKU00792,Electronics,1481.19,1110.18,0.25,Small,False,218,1387.72,0.063
SKU00793,Beauty,935.46,603.82,0.355,Small,False,275,754.77,0.193
SKU00794,Lifestyle,78.06,45.7,0.415,Top,False,306,58.55,0.25
SKU00795,Electronics,795.66,459.6,0.422,Small,False,416,596.75,0.25
SKU00796,Home & Living,1153.07,829.89,0.28,Small,False,345,1037.36,0.1
SKU00797,Home & Living,3479.81,2946.18,0.153,Mid,False,91,3682.72,-0.058
SKU00798,Beauty,419.09,270.09,0.356,Top,False,73,337.61,0.194
SKU00799,Apparel,2351.77,1995.88,0.151,Small,False,77,2494.85,-0.061
SKU00800,Apparel,1075.68,694.34,0.355,Mid,False,27,867.92,0.193
SKU00801,Electronics,2622.14,1543.12,0.412,Small,False,223,1966.61,0.25
SKU00802,Apparel,472.21,296.09,0.373,Small,False,294,370.11,0.216
SKU00803,Lifestyle,388.49,216.66,0.442,Mid,False,71,291.37,0.25
SKU00804,Apparel,1432.73,1130.36,0.211,Mid,False,219,1412.95,0.014
SKU00805,Home & Living,957.79,695.04,0.274,Small,False,39,868.8,0.093
SKU00806,Lifestyle,455.74,364.47,0.2,Small,False,226,455.59,0.0
SKU00807,Apparel,1691.97,1346.84,0.204,Top,False,467,1683.55,0.005
SKU00808,Apparel,361.92,264.05,0.27,Small,False,374,330.06,0.088
SKU00809,Home & Living,3567.52,2352.59,0.341,Small,False,336,2940.74,0.176
SKU00810,Home & Living,1582.9,1203.21,0.24,Small,False,159,1504.01,0.05
SKU00811,Apparel,741.3,578.18,0.22,Small,False,137,722.72,0.025
SKU00812,Lifestyle,882.98,732.16,0.171,Small,False,141,915.2,-0.036
SKU00813,Apparel,1190.56,1001.02,0.159,Mid,False,486,1251.27,-0.051
SKU00814,Beauty,457.01,274.12,0.4,Top,False,470,342.65,0.25
SKU00815,Apparel,397.46,232.33,0.415,Small,False,125,290.41,0.269
SKU00816,Lifestyle,259.27,190.54,0.265,Mid,False,441,238.17,0.081
SKU00817,Apparel,3544.37,2093.33,0.409,Mid,False,460,2616.66,0.262
SKU00818,Lifestyle,626.97,454.25,0.275,Mid,False,327,567.81,0.094
SKU00819,Electronics,2942.63,1652.07,0.439,Small,False,237,2206.97,0.25
SKU00820,Electronics,952.31,535.76,0.437,Mid,False,208,714.23,0.25
SKU00821,Apparel,2422.31,1724.89,0.288,Top,False,353,2156.11,0.11
SKU00822,Beauty,636.89,383.17,0.398,Small,False,270,478.96,0.248
SKU00823,Apparel,546.04,454.23,0.168,Small,False,151,567.79,-0.04
SKU00824,Electronics,2296.04,1479.8,0.355,Small,False,287,1849.75,0.194
SKU00825,Home & Living,568.14,472.84,0.168,Mid,False,461,591.05,-0.04
SKU00826,Home & Living,2052.21,1329.23,0.352,Mid,False,63,1661.54,0.19
SKU00827,Beauty,1417.34,1026.43,0.276,Small,False,52,1283.04,0.095
SKU00828,Beauty,131.89,103.64,0.214,Small,False,265,129.55,0.018
SKU00829,Beauty,623.8,367.83,0.41,Mid,False,392,459.79,0.263
SKU00830,Beauty,1964.87,1155.6,0.412,Mid,False,441,1444.5,0.265
SKU00831,Electronics,1230.31,979.51,0.204,Small,False,229,1224.39,0.005
SKU00832,Electronics,1880.19,1318.13,0.299,Top,False,469,1647.66,0.124
SKU00833,Home & Living,2699.1,1969.18,0.27,Mid,False,163,2461.47,0.088
SKU00834,Home & Living,1582.41,948.48,0.401,Mid,False,198,1186.81,0.25
SKU00835,Lifestyle,356.78,202.61,0.432,Small,False,61,267.58,0.25
SKU00836,Electronics,2527.72,2025.14,0.199,Small,False,397,2531.43,-0.001
SKU00837,Beauty,377.92,228.77,0.395,Mid,False,25,285.96,0.243
SKU00838,Apparel,845.24,681.64,0.194,Small,False,27,852.05,-0.008
SKU00839,Home & Living,1015.17,577.24,0.431,Top,False,362,761.38,0.25
SKU00840,Apparel,391.67,332.28,0.152,Mid,False,346,415.35,-0.06
SKU00841,Beauty,5381.35,3033.34,0.436,Small,False,459,3791.68,0.295
SKU00842,Apparel,1611.42,1339.22,0.169,Small,False,387,1674.02,-0.039
SKU00843,Lifestyle,2421.79,1366.11,0.436,Small,False,62,1816.34,0.25
SKU00844,Apparel,2090.42,1197.87,0.427,Top,False,198,1497.34,0.284
SKU00845,Electronics,1372.48,1023.72,0.254,Small,False,87,1279.65,0.068
SKU00846,Beauty,3190.42,1848.94,0.42,Small,False,483,2311.17,0.276
SKU00847,Home & Living,979.88,588.76,0.399,Top,False,357,735.95,0.249
SKU00848,Lifestyle,442.09,333.01,0.247,Small,False,389,416.26,0.058
SKU00849,Electronics,1544.04,1140.0,0.262,Small,False,166,1425.0,0.077
SKU00850,Home & Living,3182.38,1980.08,0.378,Small,False,393,2475.1,0.222
SKU00851,Lifestyle,6332.0,4887.7,0.228,Small,False,459,6109.62,0.035
SKU00852,Lifestyle,866.74,563.6,0.35,Small,False,367,704.5,0.187
SKU00853,Lifestyle,1368.17,780.39,0.43,Mid,False,56,1026.13,0.25
SKU00854,Lifestyle,160.13,94.8,0.408,Mid,False,99,120.1,0.25
SKU00855,Lifestyle,2486.78,1411.88,0.432,Small,False,438,1865.09,0.25
SKU00856,Apparel,4836.57,2853.11,0.41,Mid,False,104,3566.39,0.263
SKU00857,Apparel,822.38,539.74,0.344,Mid,False,382,674.67,0.18
SKU00858,Apparel,448.84,295.04,0.343,Small,False,244,368.8,0.178
SKU00859,Lifestyle,610.69,377.03,0.383,Top,False,322,471.29,0.228
SKU00860,Beauty,448.01,294.1,0.344,Small,False,153,367.62,0.179
SKU00861,Electronics,1293.12,787.16,0.391,Small,False,320,983.95,0.239
SKU00862,Apparel,3381.72,1995.06,0.41,Mid,False,420,2493.82,0.263
SKU00863,Lifestyle,641.29,432.65,0.325,Small,False,57,540.81,0.157
SKU00864,Beauty,458.91,296.28,0.354,Mid,False,392,370.35,0.193
SKU00865,Apparel,1204.7,861.55,0.285,Mid,False,209,1076.94,0.106
SKU00866,Lifestyle,545.85,345.34,0.367,Mid,False,145,431.67,0.209
SKU00867,Apparel,1196.59,948.95,0.207,Mid,False,348,1186.19,0.009
SKU00868,Apparel,2061.05,1245.36,0.396,Mid,False,458,1556.7,0.245
SKU00869,Apparel,5000.11,3634.56,0.273,Top,False,58,4543.2,0.091
SKU00870,Lifestyle,334.44,261.47,0.218,Small,False,293,326.84,0.023
SKU00871,Electronics,5391.45,2987.72,0.446,Small,False,28,4043.59,0.25
SKU00872,Electronics,1456.69,929.46,0.362,Mid,False,162,1161.83,0.202
SKU00873,Beauty,917.7,660.17,0.281,Small,False,32,825.21,0.101
SKU00874,Beauty,2224.51,1714.6,0.229,Mid,False,86,2143.25,0.037
SKU00875,Beauty,1308.55,820.27,0.373,Mid,False,416,1025.34,0.216
SKU00876,Electronics,1667.23,1125.18,0.325,Mid,False,92,1406.47,0.156
SKU00877,Lifestyle,524.45,321.44,0.387,Small,False,360,401.8,0.234
SKU00878,Home & Living,258.17,165.49,0.359,Small,False,242,206.86,0.199
SKU00879,Lifestyle,926.59,545.96,0.411,Small,False,32,694.94,0.25
SKU00880,Apparel,1395.91,1032.42,0.26,Small,False,118,1290.53,0.075
SKU00881,Apparel,2807.26,1739.57,0.38,Mid,False,386,2174.46,0.225
SKU00882,Home & Living,1842.8,1462.49,0.206,Small,False,34,1828.11,0.008
SKU00883,Lifestyle,299.23,170.18,0.431,Mid,False,251,224.42,0.25
SKU00884,Home & Living,396.3,227.76,0.425,Small,False,102,297.23,0.25
SKU00885,Home & Living,1870.67,1509.95,0.193,Small,False,428,1887.44,-0.009
SKU00886,Home & Living,708.29,410.28,0.421,Small,False,145,531.22,0.25
SKU00887,Electronics,11818.83,8310.66,0.297,Mid,False,303,10388.32,0.121
SKU00888,Home & Living,1007.09,814.16,0.192,Mid,False,109,1017.7,-0.011
SKU00889,Beauty,416.74,347.17,0.167,Small,False,233,433.96,-0.041
SKU00890,Home & Living,1830.74,1079.23,0.41,Small,False,210,1373.06,0.25
SKU00891,Beauty,2751.9,2040.55,0.258,Mid,False,20,2550.69,0.073
SKU00892,Apparel,3284.88,2643.44,0.195,Mid,False,350,3304.3,-0.006
SKU00893,Lifestyle,375.85,271.87,0.277,Mid,False,228,339.84,0.096
SKU00894,Apparel,3879.12,3097.91,0.201,Small,False,465,3872.39,0.002
SKU00895,Apparel,4399.56,3636.93,0.173,Mid,False,135,4546.16,-0.033
SKU00896,Beauty,798.63,536.95,0.328,Small,True,89,671.19,0.16
SKU00897,Electronics,1470.73,1115.63,0.241,Small,False,480,1394.54,0.052
SKU00898,Electronics,3036.16,2376.26,0.217,Mid,False,435,2970.33,0.022
SKU00899,Home & Living,931.59,528.07,0.433,Mid,False,353,698.69,0.25
SKU00900,Electronics,2220.79,1568.24,0.294,Mid,False,496,1960.3,0.117
SKU00901,Beauty,838.97,477.32,0.431,Mid,False,376,596.65,0.289
SKU00902,Lifestyle,454.27,330.99,0.271,Mid,False,104,413.74,0.089
SKU00903,Apparel,1412.22,834.92,0.409,Mid,True,151,1043.65,0.261
SKU00904,Apparel,2018.91,1304.73,0.354,Small,False,344,1630.91,0.192
SKU00905,Electronics,1057.17,854.85,0.191,Mid,False,382,1068.56,-0.011
SKU00906,Home & Living,8318.78,6681.34,0.197,Small,False,458,8351.67,-0.004
SKU00907,Lifestyle,1609.34,1234.1,0.233,Mid,False,20,1542.62,0.041
SKU00908,Beauty,1342.49,944.73,0.296,Mid,False,51,1180.91,0.12
SKU00909,Lifestyle,1852.45,1528.92,0.175,Mid,False,309,1911.15,-0.032
SKU00910,Beauty,518.73,314.85,0.393,Top,False,37,393.56,0.241
SKU00911,Apparel,2005.61,1593.5,0.205,Small,False,201,1991.88,0.007
SKU00912,Beauty,2440.33,1911.79,0.217,Mid,False,267,2389.74,0.021
SKU00913,Electronics,513.53,402.99,0.215,Small,False,324,503.74,0.019
SKU00914,Home & Living,1469.38,851.08,0.421,Small,False,353,1102.04,0.25
SKU00915,Home & Living,1282.95,752.53,0.413,Top,False,39,962.21,0.25
SKU00916,Home & Living,908.87,500.04,0.45,Mid,False,260,681.65,0.25
SKU00917,Beauty,342.55,232.4,0.322,Top,False,81,290.5,0.152
SKU00918,Apparel,1136.32,923.57,0.187,Small,False,444,1154.46,-0.016
SKU00919,Apparel,694.28,529.51,0.237,Small,False,490,661.89,0.047
SKU00920,Beauty,2164.32,1698.88,0.215,Mid,False,422,2123.6,0.019
SKU00921,Electronics,7853.9,4647.16,0.408,Mid,False,73,5890.42,0.25
SKU00922,Beauty,873.74,614.71,0.296,Small,False,190,768.39,0.121
SKU00923,Beauty,1072.21,872.27,0.186,Small,False,35,1090.34,-0.017
SKU00924,Beauty,7327.02,5549.29,0.243,Mid,False,159,6936.61,0.053
SKU00925,Lifestyle,1881.94,1123.01,0.403,Small,False,217,1411.45,0.25
SKU00926,Lifestyle,2830.41,1743.96,0.384,Mid,False,42,2179.95,0.23
SKU00927,Electronics,1472.4,888.93,0.396,Mid,False,204,1111.16,0.245
SKU00928,Lifestyle,905.76,635.03,0.299,Small,False,355,793.79,0.124
SKU00929,Home & Living,2862.87,1868.82,0.347,Small,False,362,2336.02,0.184
SKU00930,Lifestyle,636.09,435.78,0.315,Small,False,90,544.72,0.144
SKU00931,Home & Living,2574.13,1469.08,0.429,Mid,False,289,1930.6,0.25
SKU00932,Lifestyle,1469.21,1216.35,0.172,Small,False,109,1520.44,-0.035
SKU00933,Apparel,701.54,413.68,0.41,Mid,False,189,517.1,0.263
SKU00934,Apparel,2573.87,2136.02,0.17,Small,False,81,2670.02,-0.037
SKU00935,Home & Living,886.96,700.95,0.21,Mid,False,311,876.19,0.012
SKU00936,Apparel,317.74,214.14,0.326,Mid,False,466,267.67,0.158
SKU00937,Apparel,1434.22,943.89,0.342,Top,False,363,1179.86,0.177
SKU00938,Beauty,1761.39,1126.22,0.361,Top,False,149,1407.77,0.201
SKU00939,Apparel,1779.89,1162.0,0.347,Mid,False,113,1452.5,0.184
SKU00940,Electronics,1250.37,965.87,0.228,Small,False,202,1207.34,0.034
SKU00941,Electronics,952.27,694.98,0.27,Mid,False,33,868.73,0.088
SKU00942,Lifestyle,2352.37,1532.91,0.348,Small,False,423,1916.14,0.185
SKU00943,Apparel,607.67,391.47,0.356,Mid,False,266,489.34,0.195
SKU00944,Lifestyle,1092.31,901.99,0.174,Mid,False,173,1127.49,-0.032
SKU00945,Electronics,4854.53,2947.19,0.393,Small,False,294,3683.99,0.241
SKU00946,Apparel,1397.21,1087.94,0.221,Small,False,382,1359.92,0.027
SKU00947,Lifestyle,1441.34,939.42,0.348,Small,False,427,1174.27,0.185
SKU00948,Home & Living,2858.57,1911.0,0.331,Top,False,285,2388.75,0.164
SKU00949,Beauty,2929.38,2019.11,0.311,Small,False,90,2523.89,0.138
SKU00950,Lifestyle,234.6,167.44,0.286,Mid,False,218,209.3,0.108
SKU00951,Apparel,940.74,547.36,0.418,Small,False,21,684.2,0.273
SKU00952,Apparel,785.18,543.76,0.307,Small,False,288,679.7,0.134
SKU00953,Lifestyle,2494.9,1754.64,0.297,Mid,False,443,2193.3,0.121
SKU00954,Beauty,2693.09,2270.77,0.157,Mid,False,273,2838.46,-0.054
SKU00955,Beauty,1682.65,1399.32,0.168,Mid,False,119,1749.15,-0.04
SKU00956,Apparel,1415.09,909.65,0.357,Small,False,480,1137.06,0.196
SKU00957,Home & Living,756.12,600.91,0.205,Small,False,70,751.14,0.007
SKU00958,Beauty,538.99,386.27,0.283,Small,False,72,482.84,0.104
SKU00959,Beauty,1537.42,929.44,0.395,Mid,False,42,1161.8,0.244
SKU00960,Lifestyle,1408.53,825.02,0.414,Mid,False,473,1056.4,0.25
SKU00961,Electronics,1856.68,1332.95,0.282,Small,False,491,1666.19,0.103
SKU00962,Lifestyle,825.64,529.96,0.358,Mid,False,285,662.45,0.198
SKU00963,Home & Living,258.83,146.46,0.434,Small,False,164,194.12,0.25
SKU00964,Lifestyle,1167.26,926.19,0.207,Mid,False,378,1157.74,0.008
SKU00965,Lifestyle,727.78,535.03,0.265,Small,False,216,668.79,0.081
SKU00966,Beauty,414.03,242.8,0.414,Small,False,144,303.5,0.267
SKU00967,Lifestyle,2974.42,2072.98,0.303,Small,False,158,2591.22,0.129
SKU00968,Beauty,3715.42,2854.94,0.232,Small,False,311,3568.67,0.039
SKU00969,Beauty,4658.79,3174.1,0.319,Mid,False,325,3967.62,0.148
SKU00970,Beauty,538.11,440.19,0.182,Mid,False,429,550.24,-0.023
SKU00971,Lifestyle,976.49,635.59,0.349,Small,False,397,794.49,0.186
SKU00972,Beauty,646.04,476.17,0.263,Top,False,139,595.21,0.079
SKU00973,Home & Living,6770.76,4204.53,0.379,Mid,False,462,5255.66,0.224
SKU00974,Lifestyle,1352.12,1047.96,0.225,Mid,False,479,1309.95,0.031
SKU00975,Electronics,2036.54,1589.77,0.219,Top,False,301,1987.21,0.024
SKU00976,Apparel,324.83,255.83,0.212,Mid,False,362,319.79,0.016
SKU00977,Beauty,938.71,753.97,0.197,Mid,False,245,942.46,-0.004
SKU00978,Lifestyle,629.2,508.54,0.192,Mid,False,421,635.67,-0.01
SKU00979,Electronics,1162.1,767.03,0.34,Top,False,455,958.79,0.175
SKU00980,Home & Living,775.23,628.38,0.189,Small,False,180,785.47,-0.013
SKU00981,Lifestyle,426.83,315.53,0.261,Mid,False,294,394.41,0.076
SKU00982,Electronics,4434.06,2791.52,0.37,Mid,False,159,3489.4,0.213
SKU00983,Home & Living,982.32,809.27,0.176,Small,False,433,1011.59,-0.03
SKU00984,Beauty,576.31,371.84,0.355,Mid,False,205,464.8,0.193
SKU00985,Apparel,919.91,672.42,0.269,Top,False,301,840.52,0.086
SKU00986,Home & Living,1369.77,895.5,0.346,Top,False,273,1119.38,0.183
SKU00987,Lifestyle,2158.88,1607.51,0.255,Small,False,352,2009.39,0.069
SKU00988,Electronics,1654.56,1066.97,0.355,Small,False,267,1333.71,0.194
SKU00989,Home & Living,1842.2,1179.54,0.36,Mid,False,360,1474.42,0.2
SKU00990,Apparel,2464.28,1509.89,0.387,Small,False,170,1887.36,0.234
SKU00991,Electronics,782.34,661.39,0.155,Mid,False,170,826.74,-0.057
SKU00992,Home & Living,919.58,600.08,0.347,Small,False,123,750.1,0.184
SKU00993,Apparel,2854.61,2328.14,0.184,Top,False,457,2910.17,-0.019
SKU00994,Lifestyle,835.73,615.39,0.264,Mid,False,385,769.24,0.08
SKU00995,Beauty,605.13,480.42,0.206,Top,False,200,600.52,0.008
SKU00996,Electronics,197.84,150.41,0.24,Small,False,275,188.01,0.05
SKU00997,Home & Living,501.36,312.19,0.377,Mid,False,23,390.24,0.222
SKU00998,Home & Living,272.98,153.99,0.436,Mid,False,234,204.74,0.25
SKU00999,Apparel,790.26,640.79,0.189,Mid,False,82,800.99,-0.014
SKU01000,Lifestyle,2960.23,1871.45,0.368,Small,False,368,2339.31,0.21
SKU01001,Lifestyle,3682.95,2277.9,0.382,Top,False,88,2847.38,0.227
SKU01002,Electronics,1484.39,980.89,0.339,Small,False,292,1226.11,0.174
SKU01003,Apparel,1100.41,897.17,0.185,Mid,False,313,1121.46,-0.019
SKU01004,Lifestyle,601.49,344.8,0.427,Mid,False,343,451.12,0.25
SKU01005,Apparel,798.16,527.16,0.34,Small,False,117,658.95,0.174
SKU01006,Home & Living,1081.99,746.64,0.31,Mid,False,204,933.3,0.137
SKU01007,Lifestyle,900.69,623.76,0.307,Mid,False,439,779.7,0.134
SKU01008,Lifestyle,2420.45,1831.64,0.243,Small,False,261,2289.55,0.054
SKU01009,Apparel,1071.32,723.3,0.325,Small,False,362,904.12,0.156
SKU01010,Beauty,550.16,312.85,0.431,Small,False,424,391.06,0.289
SKU01011,Electronics,5003.26,3209.45,0.359,Mid,False,81,4011.81,0.198
SKU01012,Apparel,924.6,706.96,0.235,Small,False,268,883.7,0.044
SKU01013,Beauty,1444.59,943.18,0.347,Small,False,480,1178.97,0.184
SKU01014,Beauty,869.48,595.66,0.315,Mid,False,147,744.57,0.144
SKU01015,Beauty,1249.42,792.82,0.365,Mid,True,284,991.02,0.207
SKU01016,Beauty,665.4,369.85,0.444,Mid,False,315,462.31,0.305
SKU01017,Apparel,879.91,625.32,0.289,Mid,False,281,781.65,0.112
SKU01018,Home & Living,2115.31,1661.7,0.214,Mid,False,111,2077.12,0.018
SKU01019,Home & Living,1008.74,691.84,0.314,Mid,False,175,864.8,0.143
SKU01020,Electronics,3133.03,2167.04,0.308,Mid,False,76,2708.8,0.135
SKU01021,Electronics,2184.91,1255.82,0.425,Mid,False,146,1638.68,0.25
SKU01022,Apparel,605.89,344.85,0.431,Top,False,373,431.06,0.289
SKU01023,Electronics,3786.42,3115.76,0.177,Top,False,341,3894.7,-0.029
SKU01024,Home & Living,225.94,170.34,0.246,Small,False,61,212.92,0.058
SKU01025,Home & Living,773.86,485.43,0.373,Mid,False,119,606.79,0.216
SKU01026,Lifestyle,1020.01,626.23,0.386,Small,False,265,782.79,0.233
